monthly_income,age,gender,house_rent,existing_emi,cibil_score,loan_amount,tenure_months,foir,defaulted
25000.0,31,Male,8457.39,933.95,850,275409.02,84,0.5643,0
134273.97,37,Male,46508.32,26337.04,660,1260896.39,60,0.7467,0
93463.12,42,Male,19205.96,2409.61,714,1345550.45,60,0.5443,0
40191.16,57,Female,13568.38,7664.43,685,2337135.12,84,1.524,1
28250.46,40,Female,3075.2,5464.87,751,1110651.02,36,1.5894,1
58324.69,26,Other,16708.81,17850.48,738,1172232.68,60,1.0295,1
51192.53,54,Female,13345.2,12991.13,663,369961.01,48,0.7012,0
58561.6,34,Male,9509.26,5114.97,679,1634014.15,12,2.7158,1
53948.69,43,Female,12237.16,16775.3,710,606152.74,12,1.5308,1
63140.68,40,Female,8359.1,12668.23,799,286079.82,60,0.4315,0
101078.51,33,Female,32132.79,21452.18,677,2492605.6,36,1.3375,1
65124.21,61,Female,12339.38,3851.67,619,747111.11,84,0.445,0
29003.51,52,Female,7439.72,8707.46,804,438527.6,48,0.9475,1
96885.14,46,Male,13534.28,31568.84,752,1778776.9,48,0.94,0
111335.93,34,Male,16871.98,30199.51,644,2072037.17,84,0.7414,0
237050.47,56,Other,82490.98,78052.04,739,253785.98,48,0.7049,0
27952.25,28,Female,8057.84,2957.49,772,352943.94,24,0.9826,1
55350.5,60,Male,18846.46,16682.18,726,316417.18,60,0.7662,0
25000.0,42,Male,4349.07,4277.82,808,212702.33,48,0.565,0
64639.09,42,Male,9123.21,3708.41,756,1682695.55,60,0.7645,0
37268.35,36,Male,8413.97,8723.78,739,1511951.66,36,1.788,1
128248.22,47,Female,28684.9,30708.02,733,1690735.98,36,0.8947,0
33279.36,30,Female,4783.46,3342.03,728,1313601.19,84,0.92,1
25000.0,45,Female,7082.62,240.57,777,2062018.44,36,2.9932,1
38729.94,51,Female,7375.9,2709.03,710,1412003.93,24,1.9596,1
25000.0,41,Male,3664.78,3498.05,781,2304992.64,36,3.305,1
71364.06,47,Female,13059.33,4185.29,740,1265556.48,60,0.6272,0
25000.0,37,Male,6022.87,1697.76,726,1997580.79,12,7.3708,1
49723.29,53,Male,14002.96,6811.43,699,1077664.85,12,2.3341,1
25000.0,51,Other,5511.82,8415.63,700,1144537.35,60,1.5525,1
41766.55,46,Male,9664.73,11171.94,740,2137580.91,12,5.0222,1
111489.88,41,Female,15021.75,12477.05,785,358383.6,48,0.3297,0
58707.57,56,Male,19295.58,19553.23,752,1455802.61,12,2.8534,1
31832.82,21,Female,10574.26,7193.47,673,1843207.52,24,3.2569,1
48261.93,24,Male,13072.06,7693.31,616,1901009.48,36,1.7198,1
49464.4,24,Male,5164.47,8107.47,768,1519584.47,12,2.9835,1
62088.44,46,Male,14545.37,8925.87,850,1175354.76,12,2.0511,1
25000.0,24,Female,6432.62,2038.68,702,725877.87,84,0.836,1
65925.7,29,Male,22985.89,8921.15,689,2282622.96,24,2.0977,1
25000.0,50,Female,8725.42,4619.09,773,987491.07,84,1.2101,1
35776.9,24,Female,11248.36,6611.91,664,2017581.01,24,3.1276,1
38401.93,25,Male,4453.0,10238.26,817,175997.47,12,0.7876,0
67283.04,43,Female,22763.14,8449.35,746,657206.12,48,0.7164,0
49578.64,36,Other,12551.59,12438.26,718,929403.5,12,2.1609,1
25000.0,42,Female,7505.54,5058.3,669,1711777.75,48,2.2722,1
29956.55,57,Male,6045.18,10084.75,777,866393.94,84,1.0337,1
54140.62,28,Male,9740.84,7300.85,691,199273.12,36,0.4353,0
47120.64,53,Male,10169.15,14863.06,766,517282.04,60,0.7699,0
36696.55,58,Male,5017.1,10540.16,745,721996.85,36,1.0681,1
38545.06,36,Male,7295.29,8602.58,803,522513.95,12,1.6105,1
69430.67,25,Female,21829.31,15905.18,730,588938.94,12,1.2932,1
37841.2,36,Male,4143.14,1121.14,850,1945496.66,48,1.4679,1
46908.51,27,Female,6460.22,15600.77,756,1088880.75,24,1.5522,1
145069.51,21,Female,19044.59,5429.61,729,1072430.19,84,0.2953,0
25000.0,29,Female,5019.22,4928.29,694,2419855.21,84,2.0553,1
25000.0,38,Male,8731.17,2888.12,776,1172084.41,84,1.2675,1
72532.85,23,Male,10396.82,10912.44,696,2326379.52,48,1.1227,1
34915.23,44,Male,4761.41,7456.64,669,817751.44,24,1.4415,1
41809.6,48,Male,13745.49,13299.55,689,1061503.02,24,1.8302,1
33170.69,30,Female,10631.62,5312.24,707,1051080.05,24,1.9575,1
43049.24,29,Male,4651.91,14882.35,850,1410589.2,24,1.981,1
109018.08,33,Female,31389.19,22619.53,739,1502193.5,12,1.7132,1
73208.31,55,Male,19317.22,4113.86,677,695500.07,60,0.5266,0
75441.42,43,Female,22024.01,5017.1,790,2004602.2,84,0.8134,0
25000.0,37,Male,5590.64,6265.97,732,1291662.29,60,1.5976,1
27568.34,27,Female,9589.5,486.28,804,116904.53,36,0.5043,0
25000.0,36,Female,2774.04,4202.99,844,1519217.52,36,2.2686,1
32705.86,60,Female,5186.92,1696.67,623,2015342.66,36,2.2278,1
79090.78,56,Female,15749.86,11992.26,565,701120.17,48,0.5799,0
63479.56,40,Female,13485.88,16661.55,849,190890.42,36,0.5734,0
43881.29,44,Female,14495.83,7046.66,675,2037228.77,84,1.2859,1
48477.25,25,Male,11634.59,2773.28,609,2443064.12,36,1.9471,1
34736.88,26,Male,3865.44,3062.89,685,283752.68,36,0.4669,0
54305.43,48,Male,10967.84,6985.79,657,2351288.34,12,4.1573,1
71893.36,25,Male,14675.06,1750.35,669,962258.59,36,0.6667,0
25000.0,59,Male,8534.32,5112.95,775,2359455.06,60,2.5979,1
56944.01,58,Male,14224.57,12108.39,696,1657214.38,12,3.0346,1
78136.88,22,Male,20230.64,1699.73,614,2236586.35,24,1.6148,1
39832.95,59,Female,11086.04,5608.84,722,1985999.26,48,1.7077,1
69588.2,41,Male,20355.23,10083.35,664,167194.58,12,0.6498,0
200251.07,60,Female,51817.52,23396.7,703,257062.01,12,0.4891,0
46528.89,57,Male,7411.99,9082.85,707,1361787.05,60,0.9909,1
59674.11,38,Male,19006.89,7225.65,774,411085.65,84,0.5576,0
33893.26,32,Female,9592.81,4939.71,687,1206482.17,84,1.0383,1
53670.86,37,Male,15321.29,14981.32,765,2391112.72,36,2.0232,1
61705.96,57,Female,21543.97,3501.09,616,807417.49,24,1.0157,1
54036.83,58,Female,16245.18,11709.25,778,1273390.51,60,1.0297,1
29441.26,35,Female,9046.94,5209.87,804,1022223.11,60,1.2392,1
54348.97,27,Male,18361.87,5803.11,705,1611584.71,12,3.0654,1
101833.86,34,Male,14031.03,25930.68,666,565227.83,24,0.6511,0
61348.0,21,Male,13768.45,11835.01,649,723854.3,60,0.6739,1
79300.01,58,Female,19439.74,13249.17,718,2161042.84,84,0.8788,0
43542.56,23,Male,7938.63,10175.21,799,2047206.94,48,1.6312,1
71321.29,57,Male,22098.96,20027.13,692,1994055.25,48,1.3133,1
56366.7,51,Female,16380.44,19189.15,792,1950207.06,60,1.3833,1
30471.42,33,Male,8538.73,6712.02,645,1202649.98,12,3.9888,1
57483.92,38,Female,20078.41,17593.18,697,1849337.85,48,1.4868,1
29856.32,37,Female,4921.67,11.41,717,1029291.56,12,3.2122,1
35723.35,37,Male,10140.58,6629.63,734,341702.99,36,0.7826,0
53888.06,31,Male,12817.33,4048.43,698,1044099.14,36,0.9473,1
56875.62,40,Female,10137.93,1875.04,801,480791.31,12,0.9583,0
27048.42,30,Female,3790.75,5036.14,802,1038044.03,60,1.1608,1
83032.96,49,Female,26900.27,21703.92,708,813820.52,36,0.9062,0
65251.42,54,Female,16238.72,9415.48,686,1537985.6,84,0.7967,0
34462.8,37,Female,10553.66,8082.82,680,967697.0,36,1.4601,1
25000.0,33,Female,5908.41,4285.04,787,1793415.19,84,1.636,1
45594.74,59,Male,7066.92,6975.09,676,1329152.03,48,1.0614,1
39223.37,47,Female,7232.29,3984.7,625,2306781.47,60,1.5647,1
51873.86,46,Male,10135.36,6946.31,634,318461.04,12,0.8719,1
40881.86,48,Male,14032.03,5005.1,763,1750502.05,36,1.8675,1
25000.0,33,Female,2535.21,5654.14,631,1713752.51,60,1.818,1
40369.37,32,Female,13984.62,1639.26,694,2381503.71,36,2.3184,1
42074.22,48,Male,14520.46,1364.16,726,991724.48,48,0.9867,1
67294.28,22,Female,23488.24,15545.28,610,833051.13,60,0.8492,1
34575.48,57,Female,7577.12,6610.98,731,513744.27,24,1.1029,1
113474.94,54,Female,38689.54,17085.93,698,736692.44,48,0.6593,0
25000.0,43,Male,4972.49,1333.88,596,1304537.85,12,4.8641,1
94427.13,49,Male,10063.44,13584.24,732,2110511.11,60,0.7364,0
43819.78,55,Other,6839.69,12112.05,745,782287.85,84,0.7382,1
75341.96,31,Male,25339.31,23459.03,732,478581.08,36,0.8557,0
51016.31,53,Female,5277.19,12545.0,752,753108.33,84,0.6021,0
86662.61,31,Female,20495.58,1817.25,736,342224.74,60,0.3433,0
40389.25,29,Female,4802.3,9477.07,767,2324069.0,12,5.4392,1
28302.06,34,Female,4856.61,2387.14,658,2194297.96,84,1.5835,1
99733.02,29,Female,12169.74,11004.34,629,840380.12,84,0.3766,0
46316.78,59,Female,14584.33,3175.28,644,692770.76,84,0.6395,0
54763.5,23,Female,13568.63,14869.09,667,2272953.55,60,1.4217,1
90887.34,49,Female,29586.25,20632.4,850,104252.68,36,0.5901,0
29261.34,39,Female,7961.67,6266.09,667,1541386.07,84,1.3882,1
66022.14,56,Other,22629.57,15435.34,686,2298409.03,48,1.4763,1
36499.46,52,Male,8302.51,3024.72,704,1320537.97,48,1.2454,1
45886.0,27,Other,11915.57,7141.03,696,107120.7,36,0.4917,0
50824.79,48,Female,12405.17,11264.75,837,625291.43,24,1.0391,1
25000.0,38,Male,5526.63,5570.2,607,2313859.83,24,4.7576,1
33209.18,25,Female,10344.32,9203.86,850,140853.82,48,0.6983,0
96330.13,43,Female,25154.81,9679.87,729,1047471.44,84,0.5478,0
76350.94,42,Female,22930.33,20585.56,782,1995387.34,12,2.8797,1
47509.27,46,Male,14090.82,7319.5,721,2111418.38,60,1.4169,1
55357.18,32,Other,8179.65,12984.61,772,1246259.04,36,1.1194,1
42314.23,60,Female,11109.22,6749.2,658,657961.0,12,1.7963,1
96595.91,39,Female,14480.89,32071.15,631,1539291.32,84,0.7548,0
44348.04,21,Female,10902.08,2783.1,850,733067.28,60,0.668,0
55045.81,23,Female,14827.07,13004.67,844,712634.22,48,0.8402,0
86943.61,47,Female,30370.17,17544.11,651,2038239.43,36,1.3186,1
33233.52,38,Female,3577.11,2009.16,766,470238.0,12,1.4186,1
106872.8,50,Male,13125.11,2469.0,795,113251.55,60,0.169,0
25000.0,22,Female,2981.42,6992.51,762,908260.52,48,1.3379,1
110726.79,25,Female,22099.99,6101.93,706,1278337.49,48,0.5531,0
40686.93,49,Female,12425.67,2655.93,850,1792192.94,60,1.3284,1
43418.92,53,Female,13503.9,14868.9,764,1974676.62,24,2.7732,1
25000.0,40,Other,7106.12,6276.03,659,1692446.11,24,3.6905,1
39050.18,50,Female,12660.83,3423.54,694,1603621.31,60,1.3048,1
29146.69,25,Male,5267.24,6028.47,650,1697796.93,60,1.654,1
36176.93,41,Male,4414.98,6762.88,713,751663.64,60,0.7607,0
45768.19,35,Other,5242.21,13527.5,710,1017667.18,48,0.9848,1
79133.83,40,Male,24771.52,20199.88,769,1579447.6,84,0.91,0
54382.72,28,Male,15369.05,15830.94,768,257369.58,84,0.6547,0
57173.07,51,Male,15702.8,4232.37,745,808780.84,36,0.8118,0
28345.97,32,Female,5241.71,6351.67,743,1075405.47,48,1.3895,1
31559.28,41,Male,6153.31,444.49,787,1380257.64,48,1.3394,1
120494.88,50,Other,40911.43,2907.45,705,1267557.06,24,0.854,0
33941.7,47,Male,3935.58,8476.41,564,1823516.51,60,1.5338,1
112207.39,46,Other,32925.34,959.04,850,1236224.02,48,0.5867,0
43411.05,53,Male,7701.48,8808.87,660,2269911.96,48,1.7318,1
49076.91,46,Male,5386.86,14435.57,765,1012764.02,60,0.8526,0
83715.76,46,Male,23912.78,11132.49,697,1360892.09,84,0.697,0
92590.91,56,Male,16918.95,1453.14,810,107704.94,36,0.2365,0
46378.61,60,Male,13010.91,11587.54,657,845147.1,24,1.3797,1
40371.46,21,Male,11179.41,13136.48,673,2179775.15,12,5.3743,1
47669.15,35,Male,11140.12,11965.43,687,900583.35,84,0.8082,1
58045.29,21,Male,17085.24,11751.65,756,707647.2,48,0.8119,1
76546.36,31,Male,18773.73,6162.75,734,1404488.71,36,0.9265,0
49124.59,22,Female,8432.69,264.36,756,288952.24,12,0.6969,0
66798.98,21,Female,18939.44,16241.19,728,1375852.32,84,0.8793,0
111210.48,51,Male,27500.68,8992.39,780,828797.92,84,0.4557,0
59317.21,36,Male,6120.46,17816.34,781,1019446.94,60,0.7772,0
57286.85,42,Female,18641.77,9350.79,818,1999276.01,12,3.5731,1
25000.0,38,Female,5910.27,4643.06,742,1688713.64,60,1.8908,1
25000.0,37,Male,7928.92,6596.94,742,1170654.62,84,1.3828,1
59527.15,50,Male,19089.42,16239.05,834,1486039.15,84,1.0209,0
46750.86,30,Male,9875.73,10515.57,797,1940461.01,84,1.1469,1
37896.3,55,Male,8599.24,12447.08,753,1889880.99,36,2.188,1
55368.44,41,Female,11291.76,19035.92,629,544772.11,84,0.7162,0
47562.42,36,Female,10100.32,15762.66,610,822206.13,12,2.0716,1
86153.87,26,Female,27895.48,24852.18,759,935768.63,24,1.1185,0
51177.51,23,Male,15201.56,12639.25,762,550101.5,36,0.8959,1
33743.34,61,Female,4441.68,7833.99,673,129187.49,12,0.7022,0
80425.22,41,Male,20313.56,2920.45,743,517521.45,48,0.4552,0
43977.55,33,Male,15347.14,4178.73,660,2039786.38,12,4.5434,1
63784.68,38,Male,15875.22,126.99,757,1410209.08,12,2.2049,1
38611.08,44,Male,11446.95,1856.94,758,919979.26,24,1.4551,1
35421.94,47,Female,10352.61,5445.43,758,1560026.67,36,1.8879,1
51127.82,24,Male,9590.53,2622.23,741,1875601.9,48,1.187,1
49336.25,42,Female,9520.04,15569.64,700,950626.68,84,0.8385,1
62312.26,44,Female,17510.94,17571.73,706,1218579.62,36,1.2033,1
42859.27,60,Female,9643.16,1074.23,795,254111.72,36,0.4442,0
25000.0,30,Female,6066.07,2178.0,746,1533017.29,48,1.9146,1
39482.51,22,Male,10985.08,11318.65,751,955377.03,48,1.1903,1
72904.76,60,Male,21462.71,20491.06,725,1140456.75,24,1.3046,1
42247.99,26,Female,7092.56,13980.18,762,1114241.48,60,1.0722,1
43339.0,38,Female,5924.37,15131.45,782,1617782.29,24,2.2256,1
80272.97,37,Male,13883.1,27428.83,679,1473916.84,84,0.829,0
34338.19,58,Male,7790.81,4929.19,758,1113054.51,48,1.2082,1
25000.0,43,Female,4638.38,2190.37,705,140692.05,12,0.7705,1
45237.63,50,Male,10951.61,12008.04,740,1590310.28,12,3.6146,1
38480.74,41,Male,4362.42,4030.68,774,2210985.94,36,2.0992,1
30238.67,30,Male,6877.41,8534.57,625,1946923.77,36,2.6176,1
44905.28,33,Female,8621.65,8392.09,649,2455877.52,60,1.568,1
62677.19,32,Male,14645.57,17416.4,677,433780.81,60,0.662,0
48793.66,29,Male,10033.6,4711.42,672,634048.13,60,0.5847,0
57153.19,24,Male,9776.42,10162.38,709,1394241.92,60,0.8793,1
121382.72,59,Male,39574.04,23961.96,830,666116.09,12,1.0085,0
41297.64,44,Other,6037.35,13631.85,796,182919.48,48,0.5908,0
56340.8,54,Female,15231.25,5257.11,682,1065491.86,84,0.6875,0
38001.97,59,Other,12584.78,12458.6,776,790347.36,84,1.0151,1
32106.7,61,Male,7534.4,9044.48,717,733026.03,60,1.0128,1
36590.58,25,Male,11676.13,9360.34,742,2387614.76,24,3.6162,1
38585.07,35,Female,5062.86,10626.51,656,672289.88,84,0.705,1
58673.17,24,Female,13110.36,12432.77,634,410638.17,60,0.5875,0
158663.03,59,Male,33994.56,13554.27,767,400766.22,12,0.5229,0
34268.38,28,Male,3496.39,2272.79,722,2035177.78,36,2.1127,1
39802.59,44,Female,8390.96,12068.92,753,1815635.38,24,2.6401,1
47497.79,48,Male,9131.8,12054.88,823,410766.87,60,0.6341,0
59748.5,47,Female,15979.72,4458.52,704,627407.49,12,1.2701,1
55925.48,21,Other,18711.68,12039.79,705,1893623.22,36,1.6584,1
93157.59,54,Male,11313.78,14592.32,834,759079.35,60,0.4553,0
25000.0,37,Female,4546.73,1388.23,721,2455700.98,12,8.919,1
25000.0,57,Male,5275.4,4653.75,667,1397368.16,12,5.3372,1
38256.2,58,Male,8179.04,3769.45,767,560819.13,48,0.6912,0
84850.83,46,Female,24920.9,2858.24,704,2161140.29,12,2.5785,1
25000.0,44,Male,5271.22,4085.89,666,866741.31,60,1.1281,1
25000.0,59,Female,2669.76,5163.45,725,793137.65,12,3.1173,1
65224.45,41,Male,18101.48,1070.81,773,885858.96,24,0.927,0
55371.96,50,Female,17785.88,7792.63,644,1943673.4,12,3.5643,1
28421.35,33,Female,6493.6,2563.08,643,515711.08,12,1.9224,1
29948.37,57,Female,7345.65,321.28,714,1016285.87,84,0.837,1
30185.84,23,Female,4248.18,1327.63,648,173998.65,24,0.4534,0
51806.33,52,Male,8038.35,2521.0,637,2083903.88,60,1.0784,1
35840.81,55,Female,5691.25,2294.03,720,917725.04,36,1.0611,1
62757.41,39,Female,13033.8,17646.26,791,695615.01,48,0.7753,0
25000.0,34,Male,8300.91,3845.55,771,1491743.78,84,1.5075,1
31938.71,42,Male,7360.15,1644.21,713,1791980.52,36,2.1188,1
27916.5,37,Male,4132.32,979.98,803,2050950.49,60,1.7805,1
43123.77,24,Other,7181.05,4496.91,832,934683.87,60,0.7421,0
37458.02,60,Male,7341.91,10462.23,751,2049522.04,84,1.4122,1
73051.64,39,Female,18687.69,9318.54,696,1215714.4,24,1.159,1
25000.0,57,Male,5250.21,1399.1,821,342741.44,36,0.7148,0
50148.59,22,Other,9935.0,7093.05,818,2131137.96,12,4.0955,1
64806.96,35,Female,15630.28,12595.82,736,1414323.48,24,1.4527,1
124035.58,22,Female,19902.59,1284.32,799,1545926.97,24,0.7517,0
38527.09,31,Female,4612.69,8463.43,669,2349979.05,48,1.9159,1
57654.83,43,Female,6117.38,7972.81,585,1441963.56,24,1.4101,1
25000.0,30,Male,4070.37,85.1,656,113400.47,36,0.3147,0
25000.0,23,Male,3072.45,5896.53,733,2189478.02,60,2.2629,1
74786.09,25,Other,13767.01,18646.84,715,783402.59,84,0.6128,0
48884.71,23,Male,14334.63,10759.23,782,1304240.61,48,1.2029,1
88367.22,58,Female,24660.96,10575.4,623,591727.85,84,0.5134,0
25000.0,33,Female,6318.3,4634.04,624,812760.56,84,0.9948,1
63573.44,39,Other,19906.44,8614.53,769,1747957.24,12,2.8787,1
124792.66,60,Female,21279.26,30601.36,626,1130976.04,36,0.7124,0
60466.99,55,Female,19425.83,12350.57,702,1605113.51,12,2.8716,1
56291.05,44,Male,11247.5,1611.6,721,2076581.66,24,1.9478,1
49230.96,44,Male,9857.19,11081.04,677,917972.85,36,1.0358,1
25000.0,37,Female,5033.45,6013.34,757,1464016.09,84,1.4446,1
96547.12,60,Male,12022.39,12526.58,585,1966210.94,48,0.7806,1
36118.89,30,Other,12420.3,11071.34,839,1816295.66,84,1.5114,1
63085.21,22,Female,8492.95,18613.61,698,1395624.25,48,1.0015,1
25000.0,43,Male,4630.54,1532.71,708,1020120.43,12,3.8529,1
27180.91,26,Female,4887.81,8602.57,850,1078004.75,60,1.3586,1
100462.89,22,Male,11921.92,15501.96,631,1139524.51,84,0.4672,0
41206.4,41,Male,5689.16,10438.09,652,937229.27,48,0.9792,1
101380.67,55,Other,11275.01,28886.8,811,1777781.52,12,1.946,1
47140.35,49,Female,8160.05,8333.91,618,400996.61,60,0.5348,0
25000.0,27,Female,7916.61,3492.14,752,2421889.89,36,3.6279,1
76575.6,49,Female,14155.81,24535.43,680,1969565.2,48,1.17,1
36499.5,57,Male,4778.62,2949.11,614,815591.33,48,0.7892,1
69518.24,43,Female,18173.7,6252.44,754,202114.17,84,0.4011,0
49642.64,53,Female,17332.74,6283.13,756,1807127.61,84,1.099,1
25000.0,28,Female,3952.02,7520.33,720,1862461.71,12,7.0432,1
53217.76,32,Female,9041.31,17486.07,850,2412694.27,48,1.6702,1
146988.79,30,Female,50411.53,11321.62,669,708893.34,12,0.8462,0
62723.61,35,Male,9075.73,18964.77,776,298540.22,48,0.5701,0
47631.1,44,Female,10850.53,4304.47,741,2296323.42,12,4.5791,1
83924.4,46,Female,13420.61,28511.17,783,720757.68,48,0.7216,0
54466.13,59,Male,18142.01,11388.47,687,1831675.47,36,1.6432,1
54435.25,23,Male,18800.86,135.01,629,245583.13,84,0.4251,0
28401.22,22,Female,8624.73,339.27,675,1925403.53,36,2.5351,1
55101.05,26,Female,9846.33,2844.29,715,404862.15,12,0.8797,0
82266.7,41,Male,16525.07,5400.86,764,1769407.24,36,0.9707,0
32272.44,29,Female,5182.19,8670.53,721,1377623.31,12,4.202,1
99932.27,30,Male,32247.09,7791.52,733,2393171.51,84,0.8107,0
46823.8,56,Female,15388.15,15882.61,832,188602.34,12,1.0238,0
31448.77,23,Female,6438.12,7001.73,718,800916.99,84,0.8634,1
80726.0,61,Male,21322.42,19566.46,685,266821.4,24,0.6606,0
42472.11,44,Male,6005.06,3237.89,748,2210074.32,36,1.9212,1
71664.98,42,Male,14958.92,22391.52,608,1525362.77,24,1.5132,1
42366.82,34,Female,10925.33,9902.61,608,1383927.07,84,1.0509,1
47576.15,47,Male,9341.61,14393.78,711,415498.94,84,0.6484,0
62741.61,53,Female,11883.25,21003.91,659,1273677.42,24,1.4703,1
56695.41,42,Male,5683.7,2493.14,680,1056888.77,84,0.4634,0
25000.0,49,Male,7526.83,845.14,780,857804.48,48,1.2217,1
27983.72,39,Female,9020.12,7868.82,754,1953253.49,12,6.7725,1
78018.79,39,Male,26710.97,23650.94,714,247062.5,60,0.7144,0
45886.75,26,Male,12839.93,9375.42,725,1652045.75,24,2.1621,1
37727.12,39,Male,8948.8,4832.85,692,2075183.27,48,1.7869,1
25000.0,33,Male,4183.03,5710.51,775,2277537.48,36,3.3783,1
28570.55,46,Female,9994.69,3056.55,771,1890199.83,60,1.8953,1
25000.0,42,Female,6185.96,2085.87,784,777893.63,84,0.8637,0
46600.18,41,Female,12595.49,7961.68,781,1541217.91,12,3.3642,1
36343.88,56,Female,9834.71,2749.55,723,439368.67,48,0.6587,0
30233.51,22,Male,9412.08,5118.42,674,380945.5,60,0.7546,1
47379.19,50,Male,4852.49,15863.13,709,1632697.94,12,3.4829,1
58805.19,47,Other,9118.43,17284.28,727,2142658.37,12,3.6693,1
139608.72,27,Female,37189.46,46010.96,676,261395.5,60,0.6367,0
25000.0,40,Male,8094.66,7055.38,825,354408.96,48,0.9724,1
87525.94,51,Male,23748.83,10867.47,826,1457457.54,84,0.6806,0
79741.93,43,Male,16217.34,22663.92,712,623708.47,60,0.6576,0
33204.93,33,Female,6321.85,10725.87,787,1568363.49,24,2.7148,1
54264.09,37,Male,15437.43,17986.51,756,614905.18,12,1.6175,1
38994.79,24,Female,11125.58,9324.41,687,379556.74,36,0.8431,1
53790.08,34,Female,13542.43,3979.3,746,1409379.96,84,0.7744,0
104251.91,40,Female,18021.69,1449.64,669,2169268.33,60,0.6392,0
66356.91,33,Male,21983.29,3418.71,662,1744292.73,60,0.9543,1
63215.46,23,Male,15043.38,21363.12,750,2064940.33,12,3.4629,1
39531.19,46,Male,11765.4,6393.53,751,739204.42,12,2.112,1
25000.0,46,Other,3839.43,7481.13,850,2226348.76,60,2.3891,1
44168.44,38,Female,8215.78,7189.1,709,1004894.02,36,1.0936,1
89617.34,52,Male,28556.11,20727.25,685,2145874.4,12,2.6662,1
25000.0,34,Male,2813.17,211.23,779,1230821.42,12,4.4723,1
28924.82,23,Female,6597.14,2529.55,718,742858.35,24,1.5125,1
52215.46,21,Male,11509.66,7973.0,677,724621.19,48,0.7318,1
29961.62,46,Female,8623.18,6613.16,681,1462402.92,24,2.7834,1
32982.69,44,Male,5622.67,1980.03,708,289624.65,36,0.518,0
39664.06,55,Female,6138.68,10613.82,788,2332134.87,48,1.942,1
25000.0,34,Female,8288.33,3188.54,748,751512.39,60,1.1127,1
30119.83,23,Male,7316.93,8617.35,665,905499.56,36,1.5133,1
69683.16,33,Female,8792.09,2389.38,839,659923.73,36,0.4705,0
25496.98,34,Female,3780.16,6066.11,661,107219.11,24,0.5822,0
25000.0,41,Female,8742.66,2566.62,672,1762120.57,48,2.2741,1
35774.39,46,Female,5326.89,9959.02,795,1517326.96,36,1.8159,1
70684.23,23,Male,17856.17,9949.49,817,2043146.9,48,1.1405,1
44424.18,60,Male,9108.38,10345.16,742,198425.86,84,0.5144,0
38859.56,24,Male,12489.45,12707.34,636,2328773.55,60,1.9514,1
50120.2,56,Male,14474.32,361.83,726,894128.66,48,0.7571,0
25000.0,21,Female,6230.95,97.27,631,2291367.67,24,4.525,1
62777.55,60,Female,6446.3,16924.69,850,357115.56,24,0.6374,0
59380.28,53,Male,18998.65,13434.05,738,1885409.4,36,1.5857,1
39948.47,27,Male,8435.79,4096.43,772,1490459.76,48,1.278,1
81061.41,31,Female,26984.89,14026.77,695,959658.92,24,1.0577,1
27896.37,47,Female,6245.57,409.45,837,289941.75,12,1.1572,1
86159.41,34,Male,23569.43,5803.35,687,1551367.62,24,1.1801,1
52957.6,42,Male,6213.15,7868.11,664,163455.72,60,0.333,0
41428.47,36,Male,11860.47,12093.62,739,1303077.04,12,3.3581,1
48536.1,32,Female,8954.86,8148.41,777,1550100.58,48,1.1778,1
46460.96,30,Male,8727.21,9535.04,850,1858056.99,84,1.0778,0
90232.18,44,Female,11699.86,27594.25,824,2479203.12,36,1.335,1
28614.26,38,Male,3911.98,3092.82,797,724224.91,12,2.4817,1
